,ID,Wine,Year,Region English,Region Chinese,Formats,Negoces,Price,Markup Percentile,Markup Price,WS Merchants,WS Prices,Recommended Prices,Margin,Sell,Date,Qty,English Type,Chinese Type,English Vendor,Chinese Vendor,Rating
4828,CFW00293-2013-00750,Clos St. Martin,2013,"St. Emilion, Bordeaux",波爾多,750ml,BM,247.39,5%,356.89,N/A,N/A,355,110,N/A,2017-08-01 08:05,240,Red,紅酒,Clos St. Martin,N/A,N/A
4829,CFW00305-2006-00750,Chateau Clos L'Eglise,2006,"Pomerol, Bordeaux","波默罗, 波爾多",750ml,Twins,516.76,5%,662.33,N/A,N/A,660,146,N/A,2017-08-01 08:05,60,Red,紅酒,Chateau Clos L'Eglise,N/A,N/A
4830,CFW00007-2014-00750,Pavillon Rouge du Chateau Margaux,2014,"Margaux, Bordeaux","瑪歌, 波爾多",750ml,BM,1301.08,5%,1551.68,N/A,N/A,1550,251,N/A,2017-08-01 08:05,96,Red,紅酒,Chateau Margaux,瑪歌酒莊,N/A
4831,CFW02115-2012-00750,Chateau Montviel,2012,Bordeaux,波爾多,750ml,BM,175.92,5%,275.85,N/A,N/A,275,100,N/A,2017-08-01 08:05,1200,Red,紅酒,Chateau Montviel,N/A,N/A
4832,CFW00231-2013-00750,Chateau Pavie Macquin,2013,"St. Emilion, Bordeaux",波爾多,750ml,Clarence Dillon,329.85,5%,450.39,N/A,N/A,450,121,N/A,2017-08-01 08:05,282,Red,紅酒,Chateau Pavie Macquin,N/A,N/A
4833,CFW00306-2013-00750,Chateau L'Eglise Clinet,2013,"Pomerol, Bordeaux","波默罗, 波爾多",750ml,CVBG,1099.50,5%,1323.10,N/A,N/A,1320,224,N/A,2017-08-01 08:05,210,Red,紅酒,Chateau Eglise Clinet,N/A,N/A
4834,CFW00006-2013-00750,Chateau Margaux,2013,"Margaux, Bordeaux","瑪歌, 波爾多",750ml,Clarence Dillon,3115.25,5%,3608.78,N/A,N/A,3608,494,N/A,2017-08-01 08:05,12,Red,紅酒,Chateau Margaux,瑪歌酒莊,N/A
4835,CFW00830-2011-00750,Chateau Fleur Haut Gaussens,2011,Bordeaux,波爾多,750ml,RCA,47.65,5%,130.40,N/A,N/A,130.4,83,N/A,2017-08-01 08:05,3750,Red,紅酒,Chateau Fleur Haut Gaussens,N/A,N/A
4836,CFW00104-2008-00750,Chateau Branaire Ducru,2008,"St. Julien, Bordeaux",波爾多,750ml,Clarence Dillon,439.80,5%,575.06,N/A,N/A,575,135,N/A,2017-08-01 08:05,168,Red,紅酒,Chateau Branaire Ducru,N/A,N/A
4837,CFW00011-2014-00375,Le Clarence de Haut Brion,2014,"Graves, Bordeaux",波爾多,375ml,Clarence Dillon,348.18,5%,471.17,N/A,N/A,470,123,N/A,2017-08-01 08:05,60,Red,紅酒,Chateau Haut Brion,侯伯王酒莊,N/A
4838,CFW01892-2014-00750,Chateau Quintus,2014,"St. Emilion, Bordeaux",波爾多,750ml,BM,613.89,5%,772.46,N/A,N/A,770,159,N/A,2017-08-01 08:05,54,Red,紅酒,Chateau Quintus,N/A,N/A
4839,CFW00219-2012-03000,Chateau Cheval Blanc,2012,"St. Emilion, Bordeaux",波爾多,3000ml,CVBG,14660.00,5%,16699.48,N/A,N/A,16698,2039,N/A,2017-08-01 08:05,2,Red,紅酒,Chateau Cheval Blanc,白马,N/A
4840,CFW01808-2005-01500,Chateau Mission Haut Brion,2005,"Pessac Leognan, Bordeaux",波爾多,1500ml,Clarence Dillon,14430.94,5%,16439.75,N/A,N/A,16438,2009,N/A,2017-08-01 08:05,24,Red,紅酒,Chateau Mission Haut Brion,N/A,N/A
4841,CFW00340-1996-00750,Chateau Guiraud,1996,"Sauternes, Bordeaux",波爾多,750ml,RCA,375.66,5%,502.33,N/A,N/A,500,127,N/A,2017-08-01 08:05,600,Sweet,甜酒,Chateau Guiraud,N/A,N/A
4842,CFW01892-2014-00750,Chateau Quintus,2014,"St. Emilion, Bordeaux",波爾多,750ml,Clarence Dillon,632.21,5%,793.24,N/A,N/A,790,161,N/A,2017-08-01 08:05,60,Red,紅酒,Chateau Quintus,N/A,N/A
4843,CFW02143-2016-00750,Chateau Sociando Mallet,2016,Bordeaux,波爾多,750ml,RCA,241.89,5%,350.65,N/A,N/A,350,109,N/A,2017-08-01 08:05,60,Red,紅酒,Chateau Sociando Mallet,N/A,N/A
4844,CFW01884-2014-00750,Chateau Marquis de Bellefont,2014,"St. Emilion, Bordeaux",波爾多,750ml,RCA,105.83,5%,196.37,N/A,N/A,196.37,91,N/A,2017-08-01 08:05,1200,Red,紅酒,Chateau Marquis de Bellefont,N/A,N/A
4845,CFW00721-2004-00750,Dom Perignon,2004,Champagne,香檳,750ml,Cuvees,932,5%,1133.17,N/A,N/A,1130,201,N/A,2017-08-01 08:05,28,Champagne,香檳,Dom Perignon,唐培里侬,N/A
4846,CFW00309-2014-00750,Chateau Gazin,2014,"Pomerol, Bordeaux","波默罗, 波爾多",750ml,BM,458.12,5%,595.84,N/A,N/A,595,138,N/A,2017-08-01 08:05,348,Red,紅酒,Chateau Gazin,N/A,N/A
4847,CFW00341-2011-00750,Chateau Rieussec,2011,"Sauternes, Bordeaux",波爾多,750ml,BM,403.15,5%,533.50,N/A,N/A,530,130,N/A,2017-08-01 08:05,96,Sweet,甜酒,Domaines Barons de Rothschild,N/A,N/A
4848,CFW01808-2009-00750,Chateau Mission Haut Brion,2009,"Pessac Leognan, Bordeaux",波爾多,750ml,Clarence Dillon,5131.00,5%,5894.46,N/A,N/A,5890,763,N/A,2017-08-01 08:05,60,Red,紅酒,Chateau Mission Haut Brion,N/A,N/A
4849,CFW00001-2005-06000,Chateau Lafite Rothschild,2005,"Pauillac, Bordeaux",波爾多,6000ml,BM,67802.50,5%,76958.25,N/A,N/A,76958,9156,N/A,2017-08-01 08:05,1,Red,紅酒,Domaines Barons de Rothschild,拉菲酒莊－ 罗斯柴尔德男爵集團,N/A
4850,CFW00014-1984-00750,Chateau Mouton Rothschild,1984,"Pauillac, Bordeaux",波爾多,750ml,RCA,3390.12,5%,3920.46,N/A,N/A,3920,530,N/A,2017-08-01 08:05,11,Red,紅酒,Baron Philippe de Rothschild,武當酒莊 －罗斯柴尔德男爵集團,N/A
4851,CFW00365-2008-06000,Chateau Poujeaux,2008,"Moulis, Bordeaux",波爾多,6000ml,BM,2199.00,5%,2569.84,N/A,N/A,2568,371,N/A,2017-08-01 08:05,3,Red,紅酒,Chateau Poujeaux,N/A,N/A
4852,CFW00051-2013-00750,La Dame de Montrose,2013,"St. Estephe, Bordeaux",波爾多,750ml,Clarence Dillon,175.92,5%,275.85,N/A,N/A,275,100,N/A,2017-08-01 08:05,192,Red,紅酒,Chateau Montrose,梦玫瑰,N/A
4853,CFW02028-2010-00750,Chateau Gazin Rocquencourt Blanc,2010,Bordeaux,波爾多,750ml,CVBG,159.43,5%,257.15,N/A,N/A,255,98,N/A,2017-08-01 08:05,96,White,白酒,Chateau Gazin Rocquencourt,N/A,N/A
4854,CFW00304-2014-01500,Chateau Clinet,2014,"Pomerol, Bordeaux","波默罗, 波爾多",1500ml,CVBG,916.25,5%,1115.31,N/A,N/A,1115,199,N/A,2017-08-01 08:05,24,Red,紅酒,Chateau Clinet,N/A,N/A
4855,CFW00051-2010-03000,La Dame de Montrose,2010,"St. Estephe, Bordeaux",波爾多,3000ml,BM,2070.72,5%,2424.38,N/A,N/A,2420,354,N/A,2017-08-01 08:05,1,Red,紅酒,Chateau Montrose,梦玫瑰,N/A
4856,CFW00448-2012-00750,Chateau Tronquoy Lalande,2012,"St. Estephe, Bordeaux",波爾多,750ml,CVBG,164.92,5%,263.37,N/A,N/A,260,98,N/A,2017-08-01 08:05,462,Red,紅酒,Chateau Tronquoy Lalande,N/A,N/A
4857,CFW00053-2005-00750,Chateau Kirwan,2005,"Margaux, Bordeaux",波爾多,750ml,Twins,595.56,5%,751.68,N/A,N/A,750,156,N/A,2017-08-01 08:05,60,Red,紅酒,Chateau Kirwan,麒麟酒庄,N/A
4858,CFW00014-2014-01500,Chateau Mouton Rothschild,2014,"Pauillac, Bordeaux",波爾多,1500ml,CVBG,6413.75,5%,7348.98,N/A,N/A,7348,935,N/A,2017-08-01 08:05,9,Red,紅酒,Baron Philippe de Rothschild,武當酒莊 －罗斯柴尔德男爵集團,N/A
4859,CFW00259-2013-00750,Chateau Fombrauge,2013,"St. Emilion, Bordeaux",波爾多,750ml,RCA,169.05,5%,268.06,N/A,N/A,268,99,N/A,2017-08-01 08:05,12000,Red,紅酒,Bernard Magrez,N/A,N/A
4860,CFW00094-2001-00750,Chateau Gloria,2001,"St. Julien, Bordeaux",波爾多,750ml,BM,375.66,5%,502.33,N/A,N/A,500,127,N/A,2017-08-01 08:05,24,Red,紅酒,Domaines Henri Martin,N/A,N/A
4861,CFW00014-1995-00750,Chateau Mouton Rothschild,1995,"Pauillac, Bordeaux",波爾多,750ml,RCA,4535.44,5%,5219.15,N/A,N/A,5218,684,N/A,2017-08-01 08:05,48,Red,紅酒,Baron Philippe de Rothschild,武當酒莊 －罗斯柴尔德男爵集團,N/A
4862,CFW00306-1993-03000,Chateau L'Eglise Clinet,1993,"Pomerol, Bordeaux","波默罗, 波爾多",3000ml,BM,4260.56,5%,4907.46,N/A,N/A,4905,647,N/A,2017-08-01 08:05,9,Red,紅酒,Chateau Eglise Clinet,N/A,N/A
4863,CFW00133-2014-00750,Prelude a Grand Puy Ducasse,2014,"Pauillac, Bordeaux",波爾多,750ml,Twins,131.94,5%,225.98,N/A,N/A,225,94,N/A,2017-08-01 08:05,60,Red,紅酒,Chateau Grand Puy Ducasse,都卡斯庄园,N/A
4864,CFW00030-2014-01500,Chateau Gruaud Larose,2014,"St. Julien, Bordeaux",波爾多,1500ml,Clarence Dillon,742.16,5%,917.91,N/A,N/A,915,176,N/A,2017-08-01 08:05,30,Red,紅酒,Chateau Gruaud Larose,金玫瑰城堡,N/A
4865,CFW00087-2008-00750,Chateau Calon Segur,2008,"St. Estephe, Bordeaux",波爾多,750ml,BM,760.49,5%,938.70,N/A,N/A,938,178,N/A,2017-08-01 08:05,96,Red,紅酒,Chateau Calon Segur, 卡龙世家,N/A
4866,CFW00078-2014-06000,Chateau Palmer,2014,"Margaux, Bordeaux",波爾多,6000ml,CVBG,13285.62,5%,15141.06,N/A,N/A,15140,1855,N/A,2017-08-01 08:05,8,Red,紅酒,Chateau Palmer,宝马,N/A
4867,CFW00736-2003-00750,DRC Richebourg,2003,"Vosne-Romanee, Burgundy",勃艮第,750ml,La Bergere,16034.38,5%,18257.90,N/A,N/A,18255,2224,N/A,2017-08-01 08:05,1,Red,紅酒,Domaine de la Romanee Conti,罗曼尼康帝,N/A
4868,CFW00398-2006-00750,Chateau Fourcas Dupre,2006,"Listrac, Bordeaux",波爾多,750ml,Clarence Dillon,77.88,5%,164.68,N/A,N/A,164.68,87,N/A,2017-08-01 08:05,12,Red,紅酒,Chateau Fourcas Dupre,N/A,N/A
4869,CFW01835-2014-00750,Chateau Le Pin,2014,"Pomerol, Bordeaux",波爾多,750ml,RCA,16859.00,5%,19192.95,N/A,N/A,19190,2334,N/A,2017-08-01 08:05,18,Red,紅酒,Chateau Le Pin,N/A,N/A
4870,CFW00031-2011-00750,Sarget de Gruaud Larose,2011,"St. Julien, Bordeaux",波爾多,750ml,BM,174.09,5%,273.77,N/A,N/A,270,100,N/A,2017-08-01 08:05,600,Red,紅酒,Chateau Gruaud Larose,金玫瑰城堡,N/A
4871,CFW00108-2010-01500,Chateau La Tour Carnet,2010,"Haut Medoc, Bordeaux",波爾多,1500ml,RCA,568.07,5%,720.51,N/A,N/A,720,152,N/A,2017-08-01 08:05,12,Red,紅酒,Bernard Magrez,N/A,N/A
4872,CFW00019-2008-00750,Chateau Rauzan Gassies,2008,"Margaux, Bordeaux","瑪歌, 波爾多",750ml,BM,453.54,5%,590.64,N/A,N/A,590,137,N/A,2017-08-01 08:05,120,Red,紅酒,Chateau Rauzan Gassies,路仙歌庄园,N/A
4873,CFW00023-2009-01500,Chateau Leoville Poyferre,2009,"St. Julien, Bordeaux",波爾多,1500ml,RCA,4168.94,5%,4803.57,N/A,N/A,4800,635,N/A,2017-08-01 08:05,24,Red,紅酒,Chateau Leoville Poyferre,乐芙,N/A
4874,CFW00303-2006-01500,Chateau Le Bon Pasteur,2006,"Pomerol, Bordeaux","波默罗, 波爾多",1500ml,Twins,778.81,5%,959.47,N/A,N/A,958,181,N/A,2017-08-01 08:05,12,Red,紅酒,Chateau Le Bon Pasteur,N/A,N/A
4875,CFW00219-1998-00750,Chateau Cheval Blanc,1998,"St. Emilion, Bordeaux",波爾多,750ml,RCA,5845.68,5%,6704.84,N/A,N/A,6700,859,N/A,2017-08-01 08:05,12,Red,紅酒,Chateau Cheval Blanc,白马,N/A
4876,CFW00941-2012-00750,Chateau Marjosse Blanc,2012,Bordeaux,波爾多,750ml,Cuvees,71,5%,156.88,N/A,N/A,156.88,86,N/A,2017-08-01 08:05,108,White,白酒,Chateau Marjosse,N/A,N/A
4877,CFW00130-2001-00750,Chateau Grand Puy Lacoste,2001,"Pauillac, Bordeaux",波爾多,750ml,BM,568.07,5%,720.51,N/A,N/A,720,152,N/A,2017-08-01 08:05,12,Red,紅酒,Chateau Grand Puy Lacoste,拉高斯/拉古斯城堡庄园,N/A
4878,CFW00136-2013-00750,Echo de Lynch Bages,2013,"Pauillac, Bordeaux",波爾多,750ml,BM,233.64,5%,341.30,N/A,N/A,340,108,N/A,2017-08-01 08:05,1200,Red,紅酒,Chateau Lynch Bages,靚茨伯酒莊,N/A
4879,CFW00050-2009-00750,Chateau Montrose,2009,"St. Estephe, Bordeaux",波爾多,750ml,BM,2290.62,5%,2673.72,N/A,N/A,2670,383,N/A,2017-08-01 08:05,193,Red,紅酒,Chateau Montrose,梦玫瑰,N/A
4880,CFW00387-2006-00750,Chateau Citran,2006,"Haut Medoc, Bordeaux",波爾多,750ml,RCA,114.53,5%,206.24,N/A,N/A,205,92,N/A,2017-08-01 08:05,9996,Red,紅酒,Chateau Citran,N/A,N/A
4881,CFW00226-2014-00750,Chateau Figeac,2014,"St. Emilion, Bordeaux",波爾多,750ml,Twins,778.81,5%,959.47,N/A,N/A,958,181,N/A,2017-08-01 08:05,60,Red,紅酒,Chateau Figeac, 飞卓,N/A
4882,CFW00006-2014-01500,Chateau Margaux,2014,"Margaux, Bordeaux","瑪歌, 波爾多",1500ml,BM,6945.18,5%,7951.57,N/A,N/A,7950,1006,N/A,2017-08-01 08:05,30,Red,紅酒,Chateau Margaux,瑪歌酒莊,N/A
4883,CFW00114-1996-05000,Chateau Beychevelle,1996,"St. Julien, Bordeaux",波爾多,5000ml,BM,6248.82,5%,7161.96,N/A,N/A,7160,913,N/A,2017-08-01 08:05,2,Red,紅酒,Chateau Beychevelle,龍船酒莊,N/A
4884,CFW00264-2011-00750,Chateau Fonroque,2011,"St. Emilion, Bordeaux",波爾多,750ml,RCA,174.09,5%,273.77,N/A,N/A,270,100,N/A,2017-08-01 08:05,300,Red,紅酒,Chateau Fonroque,N/A,N/A
4885,CFW00020-1994-00750,Chateau Leoville Las Cases,1994,"St. Julien, Bordeaux",波爾多,750ml,Twins,1356.05,5%,1614.01,N/A,N/A,1610,258,N/A,2017-08-01 08:05,60,Red,紅酒,Chateau Leoville Las Cases,雄狮酒莊,N/A
4886,CFW00017-2000-00750,Chateau Rauzan Segla,2000,"Margaux, Bordeaux",波爾多,750ml,Cuvees,833,5%,1020.92,N/A,N/A,1020,188,N/A,2017-08-01 08:05,9,Red,紅酒,Chateau Rauzan Segla,魯臣世家庄园,N/A
4887,CFW00256-2013-00750,Chateau de Ferrand,2013,"St. Emilion, Bordeaux",波爾多,750ml,BM,76.97,5%,163.65,N/A,N/A,163.65,87,N/A,2017-08-01 08:05,130,Red,紅酒,Chateau de Ferrand,N/A,N/A
4888,CFW00365-2014-06000,Chateau Poujeaux,2014,"Moulis, Bordeaux",波爾多,6000ml,CVBG,1557.62,5%,1842.57,N/A,N/A,1840,285,N/A,2017-08-01 08:05,8,Red,紅酒,Chateau Poujeaux,N/A,N/A
4889,CFW02105-2012-00750,Chateau Marsau,2012,Bordeaux,波爾多,750ml,CVBG,82.46,5%,169.87,N/A,N/A,169.87,87,N/A,2017-08-01 08:05,600,Red,紅酒,Chateau Marsau,N/A,N/A
4890,CFW00339-2001-06000,Chateau Climens,2001,"Sauternes, Bordeaux",波爾多,6000ml,BM,21760.94,5%,24751.30,N/A,N/A,24750,2990,N/A,2017-08-01 08:05,3,Sweet,甜酒,Chateau Climens,N/A,N/A
4891,CFW00114-1992-00750,Chateau Beychevelle,1992,"St. Julien, Bordeaux",波爾多,750ml,RCA,687.19,5%,855.58,N/A,N/A,855,168,N/A,2017-08-01 08:05,18,Red,紅酒,Chateau Beychevelle,龍船酒莊,N/A
4892,CFW00268-2008-00750,Chateau Grand Mayne,2008,"St. Emilion, Bordeaux",波爾多,750ml,RCA,270.29,5%,382.85,N/A,N/A,380,113,N/A,2017-08-01 08:05,48,Red,紅酒,Chateau Grand Mayne,N/A,N/A
4893,CFW00051-2011-00750,La Dame de Montrose,2011,"St. Estephe, Bordeaux",波爾多,750ml,BM,199.74,5%,302.86,N/A,N/A,300,103,N/A,2017-08-01 08:05,1,Red,紅酒,Chateau Montrose,梦玫瑰,N/A
4894,CFW00113-2013-00750,Les Pelerins de Lafon Rochet,2013,"St. Estephe, Bordeaux",波爾多,750ml,BM,109.95,5%,201.04,N/A,N/A,200,91,N/A,2017-08-01 08:05,260,Red,紅酒,Chateau Lafon Rochet,N/A,N/A
4895,CFW00730-2009-00750,DRC Romanee Conti,2009,"Vosne-Romanee, Burgundy",勃艮第,750ml,RCA,135375.94,5%,153580.40,N/A,N/A,153580,18204,N/A,2017-08-01 08:05,1,Red,紅酒,Domaine de la Romanee Conti,罗曼尼康帝,N/A
4896,CFW00586-2012-00750,Chateau Tayac,2012,"Margaux, Bordeaux",波爾多,750ml,RCA,116.36,5%,208.31,N/A,N/A,208,92,N/A,2017-08-01 08:05,6000,Red,紅酒,Chateau Tayac,N/A,N/A
4897,CFW00023-2005-00750,Chateau Leoville Poyferre,2005,"St. Julien, Bordeaux",波爾多,750ml,BM,870.44,5%,1063.37,N/A,N/A,1060,193,N/A,2017-08-01 08:05,406,Red,紅酒,Chateau Leoville Poyferre,乐芙,N/A
4898,CFW00070-1996-00750,Chateau Boyd Cantenac,1996,"Margaux, Bordeaux",波爾多,750ml,RCA,439.80,5%,575.06,N/A,N/A,575,135,N/A,2017-08-01 08:05,24,Red,紅酒,Chateau Boyd Cantenac,N/A,N/A
4899,CFW00026-2010-00750,Chateau Leoville Barton,2010,"St. Julien, Bordeaux",波爾多,750ml,Twins,916.25,5%,1115.31,N/A,N/A,1115,199,N/A,2017-08-01 08:05,60,Red,紅酒,Chateau Leoville Barton,巴頓,N/A
4900,CFW00298-1995-05000,Chateau La Tour Figeac,1995,"St. Emilion, Bordeaux",波爾多,5000ml,Twins,2611.31,5%,3037.36,N/A,N/A,3035,426,N/A,2017-08-01 08:05,6,Red,紅酒,Chateau La Tour Figeac,N/A,N/A
4901,CFW00014-2013-00750,Chateau Mouton Rothschild,2013,"Pauillac, Bordeaux",波爾多,750ml,CVBG,3133.57,5%,3629.55,N/A,N/A,3628,496,N/A,2017-08-01 08:05,12,Red,紅酒,Baron Philippe de Rothschild,武當酒莊 －罗斯柴尔德男爵集團,N/A
4902,CFW00143-2012-03000,Chateau du Tertre,2012,"Margaux, Bordeaux",波爾多,3000ml,BM,1475.16,5%,1749.07,N/A,N/A,1748,274,N/A,2017-08-01 08:05,2,Red,紅酒,Chateau Du Tertre,N/A,N/A
4903,CFW00017-2014-03000,Chateau Rauzan Segla,2014,"Margaux, Bordeaux",波爾多,3000ml,BM,2107.38,5%,2465.95,N/A,N/A,2465,359,N/A,2017-08-01 08:05,6,Red,紅酒,Chateau Rauzan Segla,魯臣世家庄园,N/A
4904,CFW00298-2003-01500,Chateau La Tour Figeac,2003,"St. Emilion, Bordeaux",波爾多,1500ml,Twins,604.73,5%,762.08,N/A,N/A,760,157,N/A,2017-08-01 08:05,12,Red,紅酒,Chateau La Tour Figeac,N/A,N/A
4905,CFW00078-1992-00750,Chateau Palmer,1992,"Margaux, Bordeaux",波爾多,750ml,RCA,1328.56,5%,1582.84,N/A,N/A,1580,254,N/A,2017-08-01 08:05,12,Red,紅酒,Chateau Palmer,宝马,N/A
4906,CFW00730-2012-00750,DRC Romanee Conti,2012,"Vosne-Romanee, Burgundy",勃艮第,750ml,La Bergere,114531.25,5%,129944.42,N/A,N/A,129940,15413,N/A,2017-08-01 08:05,1,Red,紅酒,Domaine de la Romanee Conti,罗曼尼康帝,N/A
4907,CFW00307-2012-01500,La Petite Eglise,2012,"Pomerol, Bordeaux","波默罗, 波爾多",1500ml,BM,531.42,5%,678.95,N/A,N/A,678,148,N/A,2017-08-01 08:05,57,Red,紅酒,Chateau Eglise Clinet,N/A,N/A
4908,CFW00969-2014-00750,Chateau Prieure Canteloup,2014,Bordeaux,波爾多,750ml,RCA,42.15,5%,124.16,N/A,N/A,124.16,82,N/A,2017-08-01 08:05,24000,Red,紅酒,Chateau Prieure Canteloup,N/A,N/A
4909,CFW00041-2009-00750,Chateau Pichon Comtesse de Lalande,2009,"Pauillac, Bordeaux",波爾多,750ml,CVBG,1328.56,5%,1582.84,N/A,N/A,1580,254,N/A,2017-08-01 08:05,492,Red,紅酒,Chateau Pichon Comtesse de Lalande,碧尚女爵,N/A
4910,CFW00003-2008-01500,Chateau Latour,2008,"Pauillac, Bordeaux",波爾多,1500ml,RCA,8979.25,5%,10258.02,N/A,N/A,10258,1279,N/A,2017-08-01 08:05,6,Red,紅酒,Chateau Latour,拉图酒莊,N/A
4911,CFW02141-2014-00750,Chateau Sanctus,2014,Bordeaux,波爾多,750ml,BM,142.94,5%,238.45,N/A,N/A,238,96,N/A,2017-08-01 08:05,1200,Red,紅酒,Chateau Sanctus,N/A,N/A
4912,CFW00063-2013-00750,Chateau Langoa Barton,2013,"St. Julien, Bordeaux",波爾多,750ml,BM,279.46,5%,393.25,N/A,N/A,390,114,N/A,2017-08-01 08:05,36,Red,紅酒,Chateau Langoa Barton,N/A,N/A
4913,CFW00014-1994-03000,Chateau Mouton Rothschild,1994,"Pauillac, Bordeaux",波爾多,3000ml,BM,15667.88,5%,17842.32,N/A,N/A,17840,2174,N/A,2017-08-01 08:05,3,Red,紅酒,Baron Philippe de Rothschild,武當酒莊 －罗斯柴尔德男爵集團,N/A
4914,CFW00030-1988-00750,Chateau Gruaud Larose,1988,"St. Julien, Bordeaux",波爾多,750ml,CVBG,916.25,5%,1115.31,N/A,N/A,1115,199,N/A,2017-08-01 08:05,12,Red,紅酒,Chateau Gruaud Larose,金玫瑰城堡,N/A
4915,CFW00104-2014-03000,Chateau Branaire Ducru,2014,"St. Julien, Bordeaux",波爾多,3000ml,BM,1401.86,5%,1665.95,N/A,N/A,1665,264,N/A,2017-08-01 08:05,5,Red,紅酒,Chateau Branaire Ducru,N/A,N/A
4916,CFW00056-2013-00750,Blason d'Issan,2013,"Margaux, Bordeaux",波爾多,750ml,CVBG,126.44,5%,219.74,N/A,N/A,218,93,N/A,2017-08-01 08:05,264,Red,紅酒,Chateau d’Issan,N/A,N/A
4917,CFW00251-2000-03000,Chateau Dassault,2000,"St. Emilion, Bordeaux",波爾多,3000ml,BM,1969.94,5%,2310.10,N/A,N/A,2310,340,N/A,2017-08-01 08:05,100,Red,紅酒,Chateau Dassault,N/A,N/A
4918,CFW01636-2013-00750,Chateau de Portets Rouge,2013,"Graves, Bordeaux",波爾多,750ml,RCA,62.30,5%,147.01,N/A,N/A,147.01,85,N/A,2017-08-01 08:05,10000,Red,紅酒,Chateau de Portets,N/A,N/A
4919,CFW00596-2012-00750,Chateau Tour Saint Fort,2012,"St. Estephe, Bordeaux",波爾多,750ml,RCA,93.00,5%,181.82,N/A,N/A,181.82,89,N/A,2017-08-01 08:05,12000,Red,紅酒,Chateau Tour Saint Fort,N/A,N/A
4920,CFW00173-2014-00750,Chateau Carbonnieux Rouge,2014,"Pessac Leognan, Bordeaux",波爾多,750ml,Clarence Dillon,192.41,5%,294.54,N/A,N/A,290,102,N/A,2017-08-01 08:05,468,Red,紅酒,Chateau Carbonnieux,N/A,N/A
4921,CFW00473-2011-00750,Chateau Bourdieu,2011,"Medoc, Bordeaux",波爾多,750ml,RCA,59.10,5%,143.38,N/A,N/A,143.38,84,N/A,2017-08-01 08:05,20000,Red,紅酒,Chateau Bourdieu,N/A,N/A
4922,CFW00433-2014-00750,Chateau Pibran,2014,"Pauillac, Bordeaux",波爾多,750ml,BM,174.09,5%,273.77,N/A,N/A,270,100,N/A,2017-08-01 08:05,1200,Red,紅酒,Chateau Pibran,N/A,N/A
4923,CFW00322-2013-01500,Chateau Taillefer,2013,"Pomerol, Bordeaux","波默罗, 波爾多",1500ml,RCA,284.04,5%,398.44,N/A,N/A,398,114,N/A,2017-08-01 08:05,30,Red,紅酒,Chateau Taillefer,N/A,N/A
4924,CFW00879-2013-00750,Chateau Jeanguillon,2013,Bordeaux,波爾多,750ml,RCA,28.40,5%,108.57,N/A,N/A,108.57,80,N/A,2017-08-01 08:05,12000,Red,紅酒,Chateau Jeanguillon,N/A,N/A
4925,CFW02078-2013-00750,Chateau Larrivet Haut Brion Blanc,2013,Bordeaux,波爾多,750ml,RCA,261.13,5%,372.47,N/A,N/A,370,111,N/A,2017-08-01 08:05,3000,White,白酒,Chateau Larrivet Haut Brion,N/A,N/A
4926,CFW02156-2014-00750,Chateau Trians Blanc,2014,Bordeaux,波爾多,750ml,BM,42.15,5%,124.16,N/A,N/A,124.16,82,N/A,2017-08-01 08:05,175,White,白酒,Chateau Trians,N/A,N/A
4927,CFW00440-2010-00750,Chateau Soudars,2010,"Haut Medoc, Bordeaux",波爾多,750ml,RCA,117.28,5%,209.35,N/A,N/A,208,92,N/A,2017-08-01 08:05,24000,Red,紅酒,Chateau Soudars,N/A,N/A
4928,CFW01804-2005-00750,Chateau Laville Haut Brion,2005,"Pessac Leognan, Bordeaux",波爾多,750ml,Clarence Dillon,14660.00,5%,16699.48,N/A,N/A,16698,2039,N/A,2017-08-01 08:05,60,White,白酒,Chateau La Mission Haut Brion,N/A,N/A
4929,CFW00285-2015-00750,Chateau Peby Faugeres,2015,"St. Emilion, Bordeaux",波爾多,750ml,RCA,824.62,5%,1011.41,N/A,N/A,1010,187,N/A,2017-08-01 08:05,108,Red,紅酒,Chateau Peby Faugeres,N/A,N/A
4930,CFW00198-2011-00750,Chateau Smith Haut Lafitte Blanc,2011,"Pessac Leognan, Bordeaux",波爾多,750ml,CVBG,659.70,5%,824.41,N/A,N/A,820,165,N/A,2017-08-01 08:05,24,White,白酒,Chateau Smith Haut Lafitte,N/A,N/A
4931,CFW00026-1996-00750,Chateau Leoville Barton,1996,"St. Julien, Bordeaux",波爾多,750ml,Clarence Dillon,1017.04,5%,1229.60,N/A,N/A,1228,213,N/A,2017-08-01 08:05,54,Red,紅酒,Chateau Leoville Barton,巴頓,N/A
4932,CFW00023-2005-00750,Chateau Leoville Poyferre,2005,"St. Julien, Bordeaux",波爾多,750ml,Twins,870.44,5%,1063.37,N/A,N/A,1060,193,N/A,2017-08-01 08:05,60,Red,紅酒,Chateau Leoville Poyferre,乐芙,N/A
4933,CFW00308-2010-00750,Chateau L'Evangile,2010,"Pomerol, Bordeaux","波默罗, 波爾多",750ml,BM,1878.31,5%,2206.20,N/A,N/A,2205,328,N/A,2017-08-01 08:05,36,Red,紅酒,Domaines Barons de Rothschild,N/A,N/A
